duration,x,y,sub,session,acq,eye,fix_start,fix_end,trial_type,stim_file,event_nr,trial,trialID,taskVersion,response,nwords,event_onset,event_offset,duration_corr,fixation_type,cal,word_position,word,nchar,freq,pred,lum_norm,simBOLD_res,OLD20,aoi_nr
373,576.2,384,aa2805,3,prefont,L,380.526,380.899,Exp.Trial,In der Klosterschule herrschen Schwester Agathe und Schwester Maria. ,26,26,ID_26_9,v1,1,9,365.613,381.106,373,withinEvent,0.19,6,Agathe,6,1.5563,0.0118,145.2856,0.2381,2.4,5
376,607.6,384,aa2805,3,prefont,R,380.523,380.899,Exp.Trial,In der Klosterschule herrschen Schwester Agathe und Schwester Maria. ,26,26,ID_26_9,v1,1,9,365.613,381.106,376,withinEvent,0.18,6,Agathe,6,1.5563,0.0118,145.2856,0.2381,2.4,5
148,621.2,384,aa2805,3,prefont,R,380.917,381.065,Exp.Trial,In der Klosterschule herrschen Schwester Agathe und Schwester Maria. ,26,26,ID_26_9,v1,1,9,365.613,381.106,148,withinEvent,0.18,6,Agathe,6,1.5563,0.0118,145.2856,0.2381,2.4,5
148,585.5,384,aa2805,3,prefont,L,380.918,381.066,Exp.Trial,In der Klosterschule herrschen Schwester Agathe und Schwester Maria. ,26,26,ID_26_9,v1,1,9,365.613,381.106,148,withinEvent,0.19,6,Agathe,6,1.5563,0.0118,145.2856,0.2381,2.4,5
608,101.6,384,aa2805,3,prefont,L,394.579,395.187,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,583.999999999999,sfix_beforeOnset,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,160.9,384,aa2805,3,prefont,L,395.209,395.501,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,292,withinEvent,0.19,2,scheinen,8,2.918,0,128.6564,0.1879,1.75,1
346,187.3,384,aa2805,3,prefont,L,395.519,395.865,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,346,withinEvent,0.19,2,scheinen,8,2.918,0,128.6564,0.1879,1.75,1
521,165.6,384,aa2805,3,prefont,L,395.875,396.396,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,521,withinEvent,0.19,2,scheinen,8,2.918,0,128.6564,0.1879,1.75,1
191,176,384,aa2805,3,prefont,L,396.406,396.597,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,191,withinEvent,0.19,2,scheinen,8,2.918,0,128.6564,0.1879,1.75,1
226,225.2,384,aa2805,3,prefont,L,396.619,396.845,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,226,withinEvent,0.19,2,scheinen,8,2.918,0,128.6564,0.1879,1.75,1
208,269.8,384,aa2805,3,prefont,L,396.866,397.074,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,208,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
390,252.6,384,aa2805,3,prefont,L,397.086,397.476,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,390,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
347,277.7,384,aa2805,3,prefont,L,397.497,397.844,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,347,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
482,292.1,384,aa2805,3,prefont,L,397.857,398.339,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,482,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
353,279.6,384,aa2805,3,prefont,L,398.352,398.705,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,353,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
223,299.7,384,aa2805,3,prefont,L,398.722,398.945,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,223,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
203,351.1,384,aa2805,3,prefont,L,398.968,399.171,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,203,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
288,387.9,384,aa2805,3,prefont,L,399.189,399.477,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,288,withinEvent,0.19,5,Werk,4,2.6425,0.4706,140.1137,NA,1,4
264,344.2,384,aa2805,3,prefont,L,399.498,399.762,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,264,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
514,390.4,384,aa2805,3,prefont,L,399.782,400.296,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,514,withinEvent,0.19,5,Werk,4,2.6425,0.4706,140.1137,NA,1,4
482,430.3,384,aa2805,3,prefont,L,400.315,400.797,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,482,withinEvent,0.19,5,Werk,4,2.6425,0.4706,140.1137,NA,1,4
346,462.8,384,aa2805,3,prefont,L,400.816,401.162,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,346,withinEvent,0.19,6,zu,2,5.3601,0.5412,118.9471,NA,1,5
143,326.5,384,aa2805,3,prefont,L,401.201,401.344,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,143,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
144,282.2,384,aa2805,3,prefont,L,401.364,401.508,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,144,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
247,369.1,384,aa2805,3,prefont,L,401.541,401.788,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,247,withinEvent,0.19,4,am,2,4.3613,0.2588,150.3843,NA,1,3
79,381.8,384,aa2805,3,prefont,L,401.798,401.877,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,79,withinEvent,0.19,4,am,2,4.3613,0.2588,150.3843,NA,1,3
301,260.4,384,aa2805,3,prefont,L,401.914,402.215,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,301,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
197,248,384,aa2805,3,prefont,L,402.224,402.421,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,197,withinEvent,0.19,2,scheinen,8,2.918,0,128.6564,0.1879,1.75,1
550,282.8,384,aa2805,3,prefont,L,402.44,402.99,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,550,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
1066,295.9,384,aa2805,3,prefont,L,403.004,404.07,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,1066,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
263,276.6,384,aa2805,3,prefont,L,404.086,404.349,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,263,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
230,305.7,384,aa2805,3,prefont,L,404.369,404.599,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,230,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
192,347.9,384,aa2805,3,prefont,L,404.62,404.812,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,192,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
485,376.9,384,aa2805,3,prefont,L,404.832,405.317,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,485,withinEvent,0.19,4,am,2,4.3613,0.2588,150.3843,NA,1,3
234,339,384,aa2805,3,prefont,L,405.336,405.57,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,234,withinEvent,0.19,3,Klempner,8,2.1271,0,140.6971,0.5289,1.95,2
637,382.2,384,aa2805,3,prefont,L,405.592,406.229,Exp.Trial,Hier scheinen Klempner am Werk zu sein. ,27,27,ID_27_7,v1,NA,7,394.603,406.292,637,withinEvent,0.19,4,am,2,4.3613,0.2588,150.3843,NA,1,3
199,91.4,384,aa2805,3,prefont,L,407.621,407.82,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,174.999999999999,sfix_beforeOnset,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,140.9,384,aa2805,3,prefont,L,407.84,408.127,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,287,withinEvent,0.19,2,Aussehen,8,2.5763,0,136.5377,0.0668,1.65,1
254,126.7,384,aa2805,3,prefont,L,408.136,408.39,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,254,withinEvent,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,149.2,384,aa2805,3,prefont,L,408.401,408.862,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,461,withinEvent,0.19,2,Aussehen,8,2.5763,0,136.5377,0.0668,1.65,1
597,234.6,384,aa2805,3,prefont,L,408.886,409.483,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,597,withinEvent,0.19,3,gleichen,8,3.1495,0.0118,131.449,0.0668,1.6,2
297,314.6,384,aa2805,3,prefont,L,409.512,409.809,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,297,withinEvent,0.19,3,gleichen,8,3.1495,0.0118,131.449,0.0668,1.6,2
374,334.4,384,aa2805,3,prefont,L,409.825,410.199,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,374,withinEvent,0.19,4,Bratsche,8,0.7782,0,133.5176,0.3215,1.9,3
503,329,384,aa2805,3,prefont,L,410.206,410.709,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,503,withinEvent,0.19,3,gleichen,8,3.1495,0.0118,131.449,0.0668,1.6,2
192,367.1,384,aa2805,3,prefont,L,410.727,410.919,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,192,withinEvent,0.19,4,Bratsche,8,0.7782,0,133.5176,0.3215,1.9,3
219,427.7,384,aa2805,3,prefont,L,410.943,411.162,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,219,withinEvent,0.19,4,Bratsche,8,0.7782,0,133.5176,0.3215,1.9,3
848,479.1,384,aa2805,3,prefont,L,411.184,412.032,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,848,withinEvent,0.19,6,Geige,5,1.9294,0.3412,141.6125,0.479,1.35,5
370,540.3,384,aa2805,3,prefont,L,412.055,412.425,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,370,withinEvent,0.19,7,sich,4,4.9203,0.7059,134.2902,NA,1,6
707,602.6,384,aa2805,3,prefont,L,412.449,413.156,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,707,withinEvent,0.19,8,sehr,5,4.4877,0.5059,111.349,0.5923,1,7
199,346.6,384,aa2805,3,prefont,L,413.209,413.408,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,199,withinEvent,0.19,4,Bratsche,8,0.7782,0,133.5176,0.3215,1.9,3
112,282.7,384,aa2805,3,prefont,L,413.429,413.541,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,112,withinEvent,0.19,3,gleichen,8,3.1495,0.0118,131.449,0.0668,1.6,2
216,231.1,384,aa2805,3,prefont,L,413.563,413.779,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,216,withinEvent,0.19,3,gleichen,8,3.1495,0.0118,131.449,0.0668,1.6,2
545,243.7,384,aa2805,3,prefont,L,413.792,414.337,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,545,withinEvent,0.19,3,gleichen,8,3.1495,0.0118,131.449,0.0668,1.6,2
236,268.7,384,aa2805,3,prefont,L,414.354,414.59,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,236,withinEvent,0.19,3,gleichen,8,3.1495,0.0118,131.449,0.0668,1.6,2
644,319.8,384,aa2805,3,prefont,L,414.613,415.257,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,644,withinEvent,0.19,3,gleichen,8,3.1495,0.0118,131.449,0.0668,1.6,2
249,342.5,384,aa2805,3,prefont,L,415.272,415.521,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,249,withinEvent,0.19,4,Bratsche,8,0.7782,0,133.5176,0.3215,1.9,3
592,363.3,384,aa2805,3,prefont,L,415.537,416.129,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,592,withinEvent,0.19,4,Bratsche,8,0.7782,0,133.5176,0.3215,1.9,3
356,382.8,384,aa2805,3,prefont,L,416.145,416.501,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,356,withinEvent,0.19,4,Bratsche,8,0.7782,0,133.5176,0.3215,1.9,3
304,440,384,aa2805,3,prefont,L,416.523,416.827,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,304,withinEvent,0.19,5,und,3,5.4068,0.9294,140.6863,NA,1,4
466,477.4,384,aa2805,3,prefont,L,416.847,417.313,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,466,withinEvent,0.19,6,Geige,5,1.9294,0.3412,141.6125,0.479,1.35,5
206,497,384,aa2805,3,prefont,L,417.327,417.533,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,206,withinEvent,0.19,6,Geige,5,1.9294,0.3412,141.6125,0.479,1.35,5
281,475.8,384,aa2805,3,prefont,L,417.551,417.832,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,281,withinEvent,0.19,6,Geige,5,1.9294,0.3412,141.6125,0.479,1.35,5
195,509.5,384,aa2805,3,prefont,L,417.852,418.047,Exp.Trial,Im Aussehen gleichen Bratsche und Geige sich sehr. ,28,28,ID_28_8,v1,NA,8,407.645,418.098,195,withinEvent,0.19,6,Geige,5,1.9294,0.3412,141.6125,0.479,1.35,5
238,90.8,384,aa2805,3,prefont,L,420.271,420.509,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,213.999999999999,sfix_beforeOnset,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,119.2,384,aa2805,3,prefont,L,420.525,420.799,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,274,withinEvent,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,104.2,384,aa2805,3,prefont,L,420.813,421.21,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,397,withinEvent,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,130.1,384,aa2805,3,prefont,L,421.225,421.758,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,533,withinEvent,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,191.9,384,aa2805,3,prefont,L,421.782,422.04,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,258,withinEvent,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,220.1,384,aa2805,3,prefont,L,422.059,422.325,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,266,withinEvent,0.19,2,flunkern,8,0.699,0,127.2843,0.4194,1.85,1
524,208.8,384,aa2805,3,prefont,L,422.335,422.859,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,524,withinEvent,0.19,2,flunkern,8,0.699,0,127.2843,0.4194,1.85,1
570,233,384,aa2805,3,prefont,L,422.878,423.448,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,570,withinEvent,0.19,2,flunkern,8,0.699,0,127.2843,0.4194,1.85,1
257,295.5,384,aa2805,3,prefont,L,423.471,423.728,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,257,withinEvent,0.19,2,flunkern,8,0.699,0,127.2843,0.4194,1.85,1
535,325.9,384,aa2805,3,prefont,L,423.742,424.277,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,535,withinEvent,0.19,3,Künstler,8,2.7202,0,129.5892,0.5774,2,2
189,378,384,aa2805,3,prefont,L,424.297,424.486,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,189,withinEvent,0.19,3,Künstler,8,2.7202,0,129.5892,0.5774,2,2
342,417.1,384,aa2805,3,prefont,L,424.505,424.847,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,342,withinEvent,0.19,4,oft,3,3.638,0.0714,124.7582,NA,1,3
714,483.8,384,aa2805,3,prefont,L,424.872,425.586,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,714,withinEvent,0.19,5,bezüglich,9,2.3892,0,133.9015,0.3068,2.25,4
208,528.2,384,aa2805,3,prefont,L,425.606,425.814,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,208,withinEvent,0.19,5,bezüglich,9,2.3892,0,133.9015,0.3068,2.25,4
447,594.4,384,aa2805,3,prefont,L,425.839,426.286,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,447,withinEvent,0.19,6,ihrer,5,3.6266,0.5476,120.3765,0.5339,1.45,5
689,657.6,384,aa2805,3,prefont,L,426.309,426.998,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,689,withinEvent,0.19,7,Einnahmen,10,1.7993,0.0238,130.2133,0.204,1.95,6
296,646.7,384,aa2805,3,prefont,L,427.006,427.302,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,296,withinEvent,0.19,7,Einnahmen,10,1.7993,0.0238,130.2133,0.204,1.95,6
460,668.3,384,aa2805,3,prefont,L,427.315,427.775,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,460,withinEvent,0.19,7,Einnahmen,10,1.7993,0.0238,130.2133,0.204,1.95,6
243,694.5,384,aa2805,3,prefont,L,427.793,428.036,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,243,withinEvent,0.19,7,Einnahmen,10,1.7993,0.0238,130.2133,0.204,1.95,6
176,390.2,384,aa2805,3,prefont,L,428.086,428.262,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,176,withinEvent,0.19,3,Künstler,8,2.7202,0,129.5892,0.5774,2,2
179,314.6,384,aa2805,3,prefont,L,428.286,428.465,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,179,withinEvent,0.19,3,Künstler,8,2.7202,0,129.5892,0.5774,2,2
312,244,384,aa2805,3,prefont,L,428.489,428.801,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,312,withinEvent,0.19,2,flunkern,8,0.699,0,127.2843,0.4194,1.85,1
430,222,384,aa2805,3,prefont,L,428.818,429.248,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,430,withinEvent,0.19,2,flunkern,8,0.699,0,127.2843,0.4194,1.85,1
237,251.2,384,aa2805,3,prefont,L,429.266,429.503,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,237,withinEvent,0.19,2,flunkern,8,0.699,0,127.2843,0.4194,1.85,1
249,319.5,384,aa2805,3,prefont,L,429.527,429.776,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,249,withinEvent,0.19,3,Künstler,8,2.7202,0,129.5892,0.5774,2,2
329,248.8,384,aa2805,3,prefont,L,429.799,430.128,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,329,withinEvent,0.19,2,flunkern,8,0.699,0,127.2843,0.4194,1.85,1
116,273.7,384,aa2805,3,prefont,L,430.144,430.26,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,116,withinEvent,0.19,2,flunkern,8,0.699,0,127.2843,0.4194,1.85,1
242,327.8,384,aa2805,3,prefont,L,430.281,430.523,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,242,withinEvent,0.19,3,Künstler,8,2.7202,0,129.5892,0.5774,2,2
409,317.5,384,aa2805,3,prefont,L,430.532,430.941,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,409,withinEvent,0.19,3,Künstler,8,2.7202,0,129.5892,0.5774,2,2
314,354.4,384,aa2805,3,prefont,L,430.961,431.275,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,314,withinEvent,0.19,3,Künstler,8,2.7202,0,129.5892,0.5774,2,2
362,474,384,aa2805,3,prefont,L,431.309,431.671,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,362,withinEvent,0.19,5,bezüglich,9,2.3892,0,133.9015,0.3068,2.25,4
314,620,384,aa2805,3,prefont,L,431.712,432.026,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,314,withinEvent,0.19,6,ihrer,5,3.6266,0.5476,120.3765,0.5339,1.45,5
190,578.2,384,aa2805,3,prefont,L,432.045,432.235,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,190,withinEvent,0.19,6,ihrer,5,3.6266,0.5476,120.3765,0.5339,1.45,5
601,646.7,384,aa2805,3,prefont,L,432.258,432.859,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,601,withinEvent,0.19,7,Einnahmen,10,1.7993,0.0238,130.2133,0.204,1.95,6
404,681.7,384,aa2805,3,prefont,L,432.878,433.282,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,404,withinEvent,0.19,7,Einnahmen,10,1.7993,0.0238,130.2133,0.204,1.95,6
153,888.3,384,aa2805,3,prefont,L,433.329,433.482,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,153,withinEvent,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,404.7,384,aa2805,3,prefont,L,433.549,433.762,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,213,withinEvent,0.19,3,Künstler,8,2.7202,0,129.5892,0.5774,2,2
276,215.2,384,aa2805,3,prefont,L,433.805,434.081,Exp.Trial,Angeblich flunkern Künstler oft bezüglich ihrer Einnahmen. ,29,29,ID_29_7,v1,NA,7,420.295,434.159,276,withinEvent,0.19,2,flunkern,8,0.699,0,127.2843,0.4194,1.85,1
270,106.6,384,aa2805,3,prefont,L,435.964,436.234,Exp.Trial,Manchmal krakeelen Politiker genauso wie Demonstranten. ,30,30,ID_30_6,v1,NA,6,435.988,446.921,245.999999999999,sfix_beforeOnset,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
